사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021071600100064,2021년 7월 16일 07시,금요일,세종특별자치시 연기면,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,단일로 - 기타,승합,남,61세,상해없음,보행자,여,19세,중상
2021071700100030,2021년 7월 17일 01시,토요일,세종특별자치시 대평동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,승용,남,26세,경상
2021071900100051,2021년 7월 19일 06시,월요일,세종특별자치시 아름동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,건설기계,남,63세,경상,승용,남,53세,경상
2021071900100149,2021년 7월 19일 09시,월요일,세종특별자치시 도담동,경상사고,0,0,1,0,차대사람 - 횡단중,기타,건조,맑음,단일로 - 기타,승합,남,64세,상해없음,보행자,여,12세 이하,경상
2021071900100259,2021년 7월 19일 12시,월요일,세종특별자치시 새롬동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,이륜,남,33세,경상
2021071900100403,2021년 7월 19일 16시,월요일,세종특별자치시 장군면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,69세,상해없음,승용,여,53세,경상
2021071900100439,2021년 7월 19일 17시,월요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,20세 이하,상해없음,자전거,남,12세 이하,경상
2021071900100545,2021년 7월 19일 20시,월요일,세종특별자치시 도담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,이륜,남,22세,경상
2021071900100603,2021년 7월 19일 23시,월요일,세종특별자치시 부강면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,기타,교차로 - 교차로안,승용,남,34세,중상,승합,남,32세,경상
2021072000100031,2021년 7월 20일 05시,화요일,세종특별자치시 어진동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,59세,경상,승용,남,63세,경상
2021072000100089,2021년 7월 20일 08시,화요일,세종특별자치시 한솔동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,50세,경상,승용,여,48세,경상
2021072000100220,2021년 7월 20일 12시,화요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,남,64세,경상,특수,남,56세,상해없음
2021072100100117,2021년 7월 21일 08시,수요일,세종특별자치시 금남면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,승용,여,30세,경상
2021072100100500,2021년 7월 21일 17시,수요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,70세,상해없음,이륜,남,35세,경상
2021072100100501,2021년 7월 21일 17시,수요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,61세,상해없음,승용,여,22세,경상
2021072100100582,2021년 7월 21일 19시,수요일,세종특별자치시 다정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,자전거,남,58세,경상
2021072200100048,2021년 7월 22일 06시,목요일,세종특별자치시 조치원읍,사망사고,1,0,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,남,47세,상해없음,자전거,여,78세,사망
2021072200100118,2021년 7월 22일 08시,목요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,51세,경상
2021072200100249,2021년 7월 22일 12시,목요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,이륜,남,47세,경상
2021072200100250,2021년 7월 22일 12시,목요일,세종특별자치시 소담동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,20세 이하,상해없음,승용,남,35세,경상
2021072200100466,2021년 7월 22일 17시,목요일,세종특별자치시 고운동,경상사고,0,0,1,1,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승합,남,46세,부상신고,이륜,남,18세,경상
2021072300100013,2021년 7월 23일 00시,금요일,세종특별자치시 연기면,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,69세,상해없음,승용,남,28세,중상
2021072300100025,2021년 7월 23일 02시,금요일,세종특별자치시 금남면,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,기타,단일로 - 기타,승용,남,20세 이하,상해없음,,,,
2021072300100107,2021년 7월 23일 08시,금요일,세종특별자치시 장군면,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,승용,여,50세,중상
2021072300100136,2021년 7월 23일 09시,금요일,세종특별자치시 집현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,35세,상해없음,승용,남,36세,경상
2021072300100249,2021년 7월 23일 12시,금요일,세종특별자치시 도담동,경상사고,0,0,1,0,차대차 - 추돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,38세,상해없음,이륜,남,26세,경상
2021072300100417,2021년 7월 23일 16시,금요일,세종특별자치시 장군면,경상사고,0,0,2,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,화물,남,47세,경상,승용,여,59세,경상
2021072400100012,2021년 7월 24일 00시,토요일,세종특별자치시 도담동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,40세,중상,승용,남,27세,상해없음
2021072400100140,2021년 7월 24일 10시,토요일,세종특별자치시 부강면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,73세,상해없음,승용,여,38세,경상
2021072500100046,2021년 7월 25일 06시,일요일,세종특별자치시 금남면,중상사고,0,2,6,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,46세,경상
2021072500100246,2021년 7월 25일 15시,일요일,세종특별자치시 새롬동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,39세,상해없음,승용,여,43세,경상
2021072600100010,2021년 7월 26일 00시,월요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,승용,여,28세,경상
2021072600100546,2021년 7월 26일 19시,월요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,이륜,남,60세,중상
2021072700100009,2021년 7월 27일 00시,화요일,세종특별자치시 고운동,중상사고,0,2,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,여,55세,중상
2021072700100543,2021년 7월 27일 19시,화요일,세종특별자치시 소담동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승합,남,65세,상해없음,승용,여,49세,중상
2021072800100117,2021년 7월 28일 08시,수요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 정면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,승용,여,26세,경상
2021072900100046,2021년 7월 29일 06시,목요일,세종특별자치시 도담동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승합,남,74세,상해없음,자전거,남,58세,중상
2021072900100047,2021년 7월 29일 06시,목요일,세종특별자치시 집현동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,40세,경상
2021073000100122,2021년 7월 30일 09시,금요일,세종특별자치시 조치원읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,승용,남,30세,경상
2021073000100440,2021년 7월 30일 17시,금요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,승용,남,25세,중상
2021073100100554,2021년 7월 31일 22시,토요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,남,58세,중상
2021080100100282,2021년 8월 1일 17시,일요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,자전거,여,24세,경상
2021080100100283,2021년 8월 1일 17시,일요일,세종특별자치시 고운동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,71세,중상,이륜,남,29세,상해없음
2021080100100315,2021년 8월 1일 18시,일요일,세종특별자치시 어진동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,23세,상해없음,승용,남,34세,경상
2021080300100125,2021년 8월 3일 10시,화요일,세종특별자치시 금남면,중상사고,0,2,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,자전거,남,34세,중상
2021080300100262,2021년 8월 3일 14시,화요일,세종특별자치시 가람동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,22세,상해없음,승용,여,44세,경상
2021080300100405,2021년 8월 3일 18시,화요일,세종특별자치시 해밀동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,이륜,남,50세,경상
2021080300100438,2021년 8월 3일 19시,화요일,세종특별자치시 보람동,경상사고,0,0,1,0,차대차 - 정면충돌,기타,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,51세,상해없음,자전거,여,12세 이하,경상
2021080400100192,2021년 8월 4일 11시,수요일,세종특별자치시 부강면,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,승용,남,46세,중상
2021080400100261,2021년 8월 4일 13시,수요일,세종특별자치시 대평동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,여,65세,상해없음,승용,남,45세,경상
2021080400100296,2021년 8월 4일 14시,수요일,세종특별자치시 전의면,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,71세,중상,화물,남,61세,상해없음
2021080400100433,2021년 8월 4일 17시,수요일,세종특별자치시 아름동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,20세 이하,중상,,,,
2021080500100434,2021년 8월 5일 17시,목요일,세종특별자치시 다정동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 터널,화물,남,66세,상해없음,승용,여,39세,경상
2021080500100479,2021년 8월 5일 18시,목요일,세종특별자치시 반곡동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,40세,상해없음,자전거,남,28세,중상
2021080500100522,2021년 8월 5일 19시,목요일,세종특별자치시 나성동,경상사고,0,0,3,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승합,남,52세,경상,승용,남,20세,경상
2021080600100449,2021년 8월 6일 17시,금요일,세종특별자치시 어진동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,38세,경상
2021080600100504,2021년 8월 6일 18시,금요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,64세,경상
2021080700100247,2021년 8월 7일 13시,토요일,세종특별자치시 아름동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,73세,상해없음,승용,남,20세,경상
2021080700100385,2021년 8월 7일 17시,토요일,세종특별자치시 새롬동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,20세 이하,상해없음,보행자,남,12세 이하,경상
2021080700100492,2021년 8월 7일 20시,토요일,세종특별자치시 대평동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,승용,남,27세,경상
2021080900100024,2021년 8월 9일 05시,월요일,세종특별자치시 집현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,승용,남,64세,경상
2021080900100605,2021년 8월 9일 22시,월요일,세종특별자치시 종촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승합,남,63세,상해없음,자전거,여,17세,경상
